SampleYear,SampleMonth,Period,Location,FilmDate,NoPts,AnalysisBy,AnalysisDate,Transect,AA,AC,AF,AG,AGSP,AH,AL,AP,APR,AT,AU,CN,CORAL,CORJU,DCY,DL,DSO,EF,FF,HC,IR,IS,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX,PA,PB,PBSP,PC,PCL,PD,PF,PP,PS,SB,SC,SCSP,SH,SI,SL,SR,SS,SSPP,TC,BRIA,ENGO,ERYTH,FAN,GO,PLUME,ROD,WHIP,BALL,BASP,BOSP,CLIO,CLSP,ENSP,ROPE,SPO,TUBE,PALY,ZO,ZOSO,ANEM,CMOR,AMPH,CALG,CLAD,DICT,HALI,LIAG,LOBO,MACA,MICRO,PEY,RAMI,SARG,FLCY,LYNG,SCHIZ,EAC,B,P,R,RO,S,O,UNK,TWS,BL,BBD,WBD,PLA,YBD,DSD,DCOR,SCTLD,Check,Notes,
2018,11,Annual,Salt River West,11/4/2018,360,Rosmin Ennis,11/30/2018,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00,0.85,0.00,0.00,,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.00,0.00,0.00,0.00,0.28,0.28,0.28,0.00,2.27,0.00,0.57,0.00,0.00,0.00,0.57,0.00,0.00,2.27,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.28,0.00,18.98,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.85,0.00,0.00,64.87,0.00,0.00,0.00,0.00,0.00,0.00,1.13,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Salt River West,11/4/2018,300,Rosmin Ennis,11/30/2018,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.34,1.02,0.00,0.00,,0.00,0.00,0.00,0.34,1.02,0.00,0.00,0.00,0.00,0.68,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,1.70,0.00,0.00,1.02,0.34,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.73,0.00,0.00,0.00,5.78,0.00,0.34,0.00,0.68,0.34,0.00,0.00,57.82,0.00,0.00,0.00,0.00,0.00,0.00,2.72,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Salt River West,11/4/2018,340,Rosmin Ennis,11/30/2018,6,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.90,0.00,1.51,0.00,0.00,1.81,0.00,0.00,,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,2.11,0.00,0.60,3.61,0.00,0.00,1.20,0.00,0.00,0.00,1.20,0.00,1.81,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.66,0.00,0.00,0.00,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.02,0.00,0.00,0.00,0.00,0.00,0.00,2.41,,0.00,0.00,0.00,0.00,0.00,0.30,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,340,Rosmin Ennis,1/3/2019,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.65,0.00,0.29,0.00,0.00,1.77,0.00,0.00,,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.18,0.29,0.00,0.00,3.24,0.00,0.29,1.77,0.29,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,16.52,0.00,0.00,5.31,6.78,0.00,0.00,0.00,0.29,2.65,0.00,0.00,49.56,0.00,0.00,0.00,0.00,1.18,0.00,2.65,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,320,Rosmin Ennis,1/3/2019,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.12,0.00,0.31,0.94,0.00,2.20,0.00,0.00,,0.00,0.00,0.00,0.31,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.31,0.00,0.00,0.00,0.00,0.00,2.20,2.52,0.00,1.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,16.98,0.63,0.00,6.29,9.12,0.00,0.00,0.00,0.00,3.14,0.00,0.00,31.45,0.00,0.00,0.00,0.00,0.31,0.00,5.66,,0.31,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,280,Rosmin Ennis,1/3/2019,3,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.26,0.00,0.00,0.74,0.37,1.11,0.00,0.00,,0.00,0.00,0.00,1.85,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,20.00,0.00,0.00,5.19,7.41,0.00,0.00,0.00,0.00,1.85,0.00,0.00,36.30,0.00,0.00,0.00,0.00,1.11,0.00,2.96,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,320,Rosmin Ennis,1/3/2019,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,7.77,0.32,0.65,0.65,0.00,0.00,,0.00,0.00,0.00,0.65,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.91,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,23.62,0.00,0.00,2.91,4.85,0.00,0.00,0.00,0.00,3.24,0.00,0.00,36.57,0.00,0.00,0.00,0.00,3.24,0.00,3.24,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,300,Rosmin Ennis,1/3/2019,5,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00,0.34,0.34,0.00,2.03,0.00,0.00,,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00,1.69,0.68,0.34,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.92,0.00,0.00,2.70,7.77,0.00,0.00,0.00,0.00,2.36,0.00,0.00,42.23,0.00,0.00,0.00,0.00,4.39,0.34,1.01,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay,11/5/2018,300,Rosmin Ennis,1/3/2019,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.83,0.00,3.45,1.38,0.69,1.38,0.00,0.00,,0.00,0.00,0.00,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,1.03,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.34,0.69,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,0.00,12.41,0.00,0.00,5.17,6.90,0.00,0.00,0.00,0.00,5.52,0.00,0.00,42.07,0.00,0.00,0.00,0.00,5.86,0.00,2.07,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,380,Rosmin Ennis,1/2/2019,1,0.00,0.00,0.00,0.00,0.27,0.00,5.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,6.99,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,2.69,0.00,0.00,7.53,3.23,0.00,2.42,0.00,0.00,0.54,0.00,0.00,33.60,0.00,0.00,0.00,0.00,33.33,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,360,Rosmin Ennis,1/2/2019,2,0.57,0.00,0.00,0.00,0.00,0.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.57,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.57,0.00,12.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,1.13,1.70,0.00,5.10,1.98,0.00,0.85,0.00,0.00,0.00,0.00,0.00,35.98,0.00,0.00,0.00,0.00,28.33,0.00,1.98,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,260,Rosmin Ennis,1/2/2019,3,1.17,0.00,0.00,0.39,0.39,0.00,12.50,0.00,0.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.39,0.00,13.28,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.78,0.39,0.00,2.73,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.88,0.00,0.00,0.00,0.00,33.59,0.00,3.52,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,360,Rosmin Ennis,1/2/2019,4,0.28,0.00,0.00,0.28,0.28,0.00,8.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,2.80,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.56,8.40,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.84,0.00,3.08,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.05,0.00,0.00,0.00,0.00,36.13,0.00,0.84,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,300,Rosmin Ennis,1/2/2019,5,0.00,0.00,0.00,0.68,0.00,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,7.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.68,1.02,0.00,1.36,0.68,0.00,0.34,0.00,0.00,0.00,0.00,0.00,22.71,0.00,0.00,0.00,0.00,55.93,0.34,0.68,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Cane Bay Deep,11/5/2018,260,Rosmin Ennis,1/2/2019,6,0.00,0.00,0.00,0.00,1.18,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,2.35,0.00,0.00,0.00,0.39,0.00,14.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.55,0.00,0.00,0.39,0.00,42.75,0.00,3.14,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,380,Rosmin Ennis,1/8/2019,1,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.09,0.00,0.00,0.56,0.28,3.65,0.00,0.00,,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.28,0.28,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.84,1.40,0.28,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,0.00,24.16,0.00,0.00,13.48,12.36,0.00,0.00,0.00,0.00,1.12,0.00,0.00,25.84,0.00,0.00,0.00,0.00,1.12,0.00,3.09,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,320,Rosmin Ennis,1/8/2019,2,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,0.00,0.00,0.68,0.34,3.74,0.00,0.00,,0.00,0.00,0.00,1.36,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,2.04,0.00,0.00,0.00,0.68,0.34,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,0.00,18.37,0.34,0.00,14.29,10.20,0.00,0.00,0.00,0.00,0.68,0.00,0.00,24.83,0.00,0.00,0.00,0.00,2.72,0.00,3.74,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,300,Rosmin Ennis,1/8/2019,3,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,1.44,0.00,4.32,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,15.83,0.00,0.00,20.86,9.35,0.00,0.00,0.00,0.00,0.72,0.00,0.00,32.73,0.00,0.00,0.00,0.00,4.32,0.00,2.16,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,300,Rosmin Ennis,1/8/2019,4,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.00,0.35,0.35,1.74,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,17.36,0.00,0.00,24.31,7.29,0.00,0.35,0.00,0.00,1.04,0.00,0.00,28.82,0.00,0.00,0.69,0.00,6.60,0.00,1.74,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,300,Rosmin Ennis,1/8/2019,5,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.15,0.00,0.00,1.11,0.00,2.22,0.00,0.00,,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,21.85,0.00,0.00,20.37,8.89,0.00,0.37,0.00,0.00,1.85,0.00,0.00,14.44,0.00,0.00,0.00,0.00,1.85,0.00,0.74,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Sprat Hole,11/5/2018,260,Rosmin Ennis,1/8/2019,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.07,0.00,0.00,0.42,0.42,1.26,0.00,0.00,,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.00,14.29,0.00,0.00,23.53,11.76,0.00,0.42,0.00,0.00,0.84,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,3.78,,0.42,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Lang Bank EEMP,11/6/2018,300,Rosmin Ennis,1/8/2019,1,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,8.19,0.00,0.34,0.00,0.00,,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,0.00,0.00,0.34,0.00,0.00,0.00,1.71,0.00,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41,0.00,10.58,0.00,0.00,16.38,5.80,0.00,1.02,0.00,0.00,3.41,0.00,0.00,32.76,0.00,0.00,0.00,0.00,5.80,0.00,1.02,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Lang Bank EEMP,11/6/2018,320,Rosmin Ennis,1/8/2019,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,16.23,0.32,1.95,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.65,1.30,0.00,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,11.36,0.00,0.00,20.13,9.74,0.00,0.00,0.00,0.00,1.30,0.00,0.00,24.35,0.00,0.00,0.32,0.00,1.62,0.00,0.00,,0.65,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Lang Bank EEMP,11/6/2018,280,Rosmin Ennis,1/8/2019,3,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.00,7.72,0.74,1.10,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,0.00,4.78,0.00,0.00,13.60,10.66,0.00,0.74,0.00,0.00,4.41,0.00,0.00,40.07,0.00,0.00,0.00,0.00,2.57,0.00,2.21,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Lang Bank EEMP,11/6/2018,340,Rosmin Ennis,1/8/2019,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.94,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,0.00,8.13,0.00,0.00,12.19,12.19,0.00,0.94,0.00,0.00,6.56,0.00,0.00,25.00,0.00,0.00,0.00,0.00,1.56,0.00,0.94,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2018,11,Annual,Lang Bank EEMP,11/6/2018,300,Rosmin Ennis,1/8/2019,5,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,5.80,1.02,1.37,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.68,1.02,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41,0.00,8.87,0.00,0.00,24.23,9.56,0.00,3.07,0.00,0.00,5.80,0.00,0.00,22.53,0.00,0.00,0.00,0.00,3.41,0.00,2.05,,0.34,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
