Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2002,8,4,14:42:57,18.159,-67.521,3.1,3.5,"Mona Passage, Puerto Rico",1028472177
2002,7,17,8:14:05,18.349,-66.175,30.4,3.9,Puerto Rico,1026893645
2002,7,16,6:09:08,18.177,-67.66,5,3.8,"Mona Passage, Puerto Rico",1026799748
2002,7,10,20:09:15,18.726,-64.966,66,3.5,Virgin Islands region,1026331755
2002,6,24,3:47:45,18.251,-66.284,6.2,4,Puerto Rico,1024890465
2002,6,23,19:27:08,18.627,-66.989,78,3.5,Puerto Rico region,1024860428
2002,6,21,19:54:58,18.066,-64.897,24.9,3.5,Virgin Islands region,1024689298
2002,6,20,15:24:23,18.242,-66.297,6.2,4,Puerto Rico,1024586663
2002,6,13,17:13:12,18.048,-64.752,17.2,3.6,Virgin Islands region,1023988392
2002,6,13,2:52:22,18.069,-65.019,15,3.5,Virgin Islands region,1023936742
2002,6,13,2:47:08,18.014,-64.892,23.3,4.2,Virgin Islands region,1023936428
2002,6,12,18:27:29,18.111,-64.692,20.3,3.6,Virgin Islands region,1023906449
2002,6,12,17:59:02,18.139,-64.73,25.3,4.1,Virgin Islands region,1023904742
2002,6,12,13:14:19,18.195,-64.827,24.8,3.6,Virgin Islands region,1023887659
2002,6,12,13:02:36,18.132,-64.729,23.9,3.8,Virgin Islands region,1023886956
2002,6,12,12:48:34,18.045,-64.927,33,4.5,Virgin Islands region,1023886114
2002,6,11,7:28:53,18.384,-65.244,118.3,3.5,Puerto Rico region,1023780533
2002,5,26,23:25:26,17.801,-66.281,44.8,3.6,Puerto Rico region,1022455526
2002,5,11,16:53:21,18.01,-65.24,10,4.2,Puerto Rico region,1021136001
2002,5,11,7:17:15,18.371,-67.399,2.7,3.6,"Mona Passage, Puerto Rico",1021101435
2002,4,8,15:01:42,18.461,-65.06,27.6,3.5,Virgin Islands region,1018278102
2002,3,5,5:26:04,18.148,-64.596,25.1,3.5,Virgin Islands region,1015305964
2002,2,27,18:59:34,18.724,-64.813,25,3.5,Virgin Islands region,1014836374
2002,2,23,19:18:37,18.148,-67.915,24.9,3.5,"Mona Passage, Puerto Rico",1014491917
2002,2,20,0:36:44,18.465,-67.078,86,4,Puerto Rico,1014165404
2002,2,14,3:13:03,18.56,-64.777,41.6,4.1,Virgin Islands region,1013656383
2002,2,12,5:32:47,18.586,-65.292,80.8,3.5,Puerto Rico region,1013491967
2002,2,8,0:10:04,18.09,-67.809,78.5,3.5,"Mona Passage, Puerto Rico",1013127004
2002,1,21,4:06:25,17.771,-65.042,164.8,3.5,Virgin Islands region,1011585985
2002,1,17,10:45:48,17.525,-65.02,61.9,3.9,Virgin Islands region,1011264348
2002,1,8,2:59:50,18.294,-67.635,103.7,3.7,"Mona Passage, Puerto Rico",1010458790
2002,1,7,6:33:31,17.964,-67.246,22.8,3.6,"Mona Passage, Puerto Rico",1010385211
2001,12,13,4:08:50,18.116,-65.076,25,3.7,Virgin Islands region,1008216530
2001,12,7,21:28:27,17.811,-66.903,7,3.6,Puerto Rico region,1007760507
2001,11,27,4:14:06,17.895,-67.959,59.9,4.8,Puerto Rico region,1006834446
2001,10,17,20:45:57,18.366,-67.617,25.1,4.6,"Mona Passage, Puerto Rico",1003351557
2001,10,10,13:21:04,18.7,-67.238,1.5,3.5,Puerto Rico region,1002720064
2001,10,1,2:38:43,18.149,-67.832,154.4,4,"Mona Passage, Puerto Rico",1001903923
2001,9,17,3:32:22,18.601,-67.976,84.7,3.7,Mona Passage,1000697542
2001,8,8,21:45:10,18.601,-67.697,24.9,3.7,Puerto Rico region,997307110
2001,7,31,0:15:03,18.723,-64.638,14.7,3.6,Virgin Islands region,996538503
2001,7,25,19:23:26,18.215,-65.918,15.8,3.5,Puerto Rico,996089006
2001,7,20,18:29:41,17.786,-64.76,25,3.8,Virgin Islands region,995653781
2001,7,15,19:38:23,18.407,-64.663,127.5,3.5,Virgin Islands region,995225903
2001,6,4,15:09:25,18.101,-65.618,2.6,3.5,Puerto Rico region,991667365
2001,4,23,7:47:06,18.133,-66.31,18.9,3.7,Puerto Rico,988012026
2001,4,20,0:09:22,18.539,-64.641,46.7,3.5,Virgin Islands region,987725362
2001,4,9,8:38:14,18.322,-67.402,1.5,3.7,"Mona Passage, Puerto Rico",986805494
2001,3,28,7:33:24,17.549,-67.56,24.9,3.7,Puerto Rico region,985764804
2001,3,2,3:30:12,18.015,-65.641,5,3.7,Puerto Rico region,983503812
2001,3,2,3:14:19,18.081,-65.608,1.5,3.5,Puerto Rico region,983502859
2001,3,1,22:51:08,17.988,-65.649,1.3,3.6,Puerto Rico region,983487068
2001,2,18,9:17:09,18.505,-64.87,12.2,3.5,Virgin Islands region,982487829
2001,1,29,15:06:31,18.233,-67.625,22.6,3.7,"Mona Passage, Puerto Rico",980780791
2001,1,25,3:38:59,18.313,-66.137,57.6,3.6,Puerto Rico,980393939
2001,1,7,15:53:25,18.211,-67.92,126.8,3.5,"Mona Passage, Puerto Rico",978882805
2000,12,17,7:35:13,18.647,-66.979,27.2,3.9,Puerto Rico region,977038513
2000,11,30,16:14:01,18.627,-66.705,85.9,4.1,Puerto Rico region,975600841
2000,10,30,14:58:08,18.713,-67.34,21.9,3.7,Puerto Rico region,972917888
2000,10,29,3:33:37,17.978,-66.939,16.6,3.6,Puerto Rico,972790417
2000,10,25,21:25:27,17.859,-66.912,39.1,3.9,Puerto Rico region,972509127
2000,10,25,16:41:25,17.851,-66.908,41.7,3.8,Puerto Rico region,972492085
2000,10,20,1:31:56,18.164,-66.801,16,3.8,Puerto Rico,972005516
2000,10,15,0:39:24,18.552,-65.107,20.9,3.6,Virgin Islands region,971570364
2000,10,2,17:43:53,18.167,-67.406,7.3,3.7,"Mona Passage, Puerto Rico",970508633
2000,9,23,2:43:48,18.184,-67.208,23.8,3.8,"Mona Passage, Puerto Rico",969677028
2000,9,23,2:33:15,18.148,-67.182,24.2,3.8,"Mona Passage, Puerto Rico",969676395
2000,9,12,16:47:23,17.973,-65.926,5.6,3.6,Puerto Rico region,968777243
2000,9,7,8:38:23,17.634,-67.756,102.1,3.7,Puerto Rico region,968315903
2000,9,3,12:52:43,18.697,-66.731,12.3,3.5,Puerto Rico region,967985563
2000,8,30,18:36:17,18.012,-66.602,14.6,3.7,Puerto Rico,967660577
2000,8,19,8:15:51,17.917,-66.939,3.9,3.8,Puerto Rico region,966672951
2000,8,19,0:38:44,18.057,-65.512,0.2,3.6,Puerto Rico region,966645524
2000,8,18,3:36:22,17.844,-66.239,3,3.5,Puerto Rico region,966569782
2000,8,12,9:56:54,18.026,-66.604,15.6,3.6,Puerto Rico,966074214
2000,8,2,1:16:04,18.393,-66.651,13.1,3.6,Puerto Rico,965178964
2000,7,5,12:05:12,18.397,-65.895,34.7,3.5,Puerto Rico,962798712
2000,5,15,5:20:06,18.242,-66.35,35.7,3.5,Puerto Rico,958368006
2000,4,30,3:31:07,18.456,-67.974,22,3.6,"Mona Passage, Dominican Republic",957065467
2000,4,10,22:08:56,18.665,-66.804,25.2,3.8,Puerto Rico region,955404536
2000,3,26,3:04:06,18.606,-67.703,33,4.4,Puerto Rico region,954039846
2000,3,20,15:56:04,18.41,-66.616,119.4,3.6,Puerto Rico,953567764
2000,3,14,18:59:45,18.015,-67.069,5.4,3.5,Puerto Rico,953060385
2000,2,21,16:36:34,18.323,-67.881,108.2,4.4,"Mona Passage, Puerto Rico",951150994
2000,2,10,4:14:18,18.069,-65.856,7.5,3.8,Puerto Rico,950156058
2000,2,9,4:34:35,18.686,-67.522,2.1,3.5,Puerto Rico region,950070875
1999,11,13,22:27:45,17.929,-66.951,6.9,4.1,Puerto Rico region,942532065
1999,10,28,12:38:55,18.72,-67.245,33,4.1,Puerto Rico region,941114335
1999,10,26,7:34:49,18.302,-64.741,143.2,4.1,Virgin Islands region,940923289
1999,8,19,18:38:02,17.82,-66.681,8.7,3.8,Puerto Rico region,935087882
1999,8,18,8:32:25,17.835,-66.677,6.7,3.5,Puerto Rico region,934965145
1999,7,17,10:52:05,18.708,-64.667,57.5,4.2,Virgin Islands region,932208725
1999,7,12,7:49:52,18.713,-64.504,98,3.6,Virgin Islands region,931765792
1999,5,22,12:56:33,18.49,-67.42,3,3.7,"Mona Passage, Puerto Rico",927377793
1999,5,15,7:38:54,18.214,-67.062,33,3.5,Puerto Rico,926753934
1999,5,12,18:00:59,18.48,-67.47,17,3.5,"Mona Passage, Puerto Rico",926532059
1999,4,20,5:16:29,18.581,-65.37,91.8,4.2,Puerto Rico region,924585389
1999,3,31,16:32:59,18.07,-67.84,74,3.5,"Mona Passage, Puerto Rico",922897979
1999,1,12,9:59:18,17.888,-66.13,7.6,4,Puerto Rico region,916135158
1998,12,4,1:48:00,18.65,-65.09,33,3.7,Virgin Islands region,912736080
1998,12,3,13:05:42,18.65,-64.81,66,3.7,Virgin Islands region,912690342
1998,11,11,8:29:20,18.24,-67.04,17,3.9,Puerto Rico,910772960
1998,8,28,11:04:06,18.385,-66.463,89.1,4.3,Puerto Rico,904302246
1998,8,26,10:41:13,18.75,-65.99,69,3.6,Puerto Rico region,904128073
1998,8,5,23:12:05,18.32,-65.95,135,3.7,Puerto Rico,902358725
1998,7,19,9:27:41,18.303,-65.098,131.9,4.6,Virgin Islands region,900840461
1998,6,24,22:51:24,17.74,-66.33,17,3.6,Puerto Rico region,898728684
1998,6,14,13:56:18,18.62,-65.27,48,3.9,Puerto Rico region,897832578
1998,6,8,12:02:46,18.19,-66.54,66,3.6,Puerto Rico,897307366
1998,5,17,20:15:15,18.52,-64.74,128,3.7,Virgin Islands region,895436115
1998,5,14,6:33:15,17.95,-64.67,25,3.6,Virgin Islands region,895127595
1998,5,13,13:11:25,18.33,-67.77,153,3.6,"Mona Passage, Puerto Rico",895065085
1998,4,29,15:05:31,18.16,-65.874,87.3,3.6,Puerto Rico,893862331
1998,4,26,10:27:02,18.22,-67.09,20,3.6,Puerto Rico,893586422
1998,4,20,21:43:41,18.41,-66.15,112,3.9,"San Juan urban area, Puerto Rico",893108621
1998,4,18,9:45:34,18.65,-67.49,1.6,3.6,Puerto Rico region,892892734
1998,4,16,20:28:51,18.02,-65.63,0.2,3.6,Puerto Rico region,892758531
1998,4,16,18:49:27,17.99,-65.67,0.4,3.6,Puerto Rico region,892752567
1998,4,15,17:33:14,17.92,-65.54,2,3.5,Puerto Rico region,892661594
1998,3,12,6:11:10,18.14,-66.7,60,3.5,Puerto Rico,889683070
1998,2,13,18:26:34,18.05,-65.46,14,3.7,Puerto Rico region,887394394
1998,2,7,0:45:39,18.46,-64.74,26,3.5,Virgin Islands region,886812339
1998,2,4,23:00:58,18.3,-67.56,16,3.6,"Mona Passage, Puerto Rico",886633258
1998,1,19,22:26:31,18.2,-67.17,13,3.7,"Mona Passage, Puerto Rico",885248791
1998,1,1,2:46:16,18.45,-67.717,33,3.5,"Mona Passage, Puerto Rico",883622776
1997,12,6,17:50:20,18.745,-67.339,80,3.5,Puerto Rico region,881430620
1997,11,21,7:33:35,18.559,-67.006,100,3.7,Puerto Rico region,880097615
1997,10,12,15:39:40,18.585,-66.223,100,3.7,Puerto Rico region,876670780
1997,8,17,2:26:49,18.382,-66.213,100,3.5,"San Juan urban area, Puerto Rico",871784809
1997,7,31,14:35:22,18.647,-66.693,33,4,Puerto Rico region,870359722
1997,6,17,1:34:20,17.538,-65.466,50.1,3.8,Puerto Rico region,866511260
1997,4,19,15:41:52,18.385,-67.305,33,3.5,"Mona Passage, Puerto Rico",861464512
1996,12,19,18:46:47,17.962,-67.087,20,3.6,Puerto Rico,851021207
1996,10,28,8:27:21,18.046,-67.279,33,3.9,"Mona Passage, Puerto Rico",846491241
1996,8,25,19:13:10,18.688,-67.404,30.4,3.5,Puerto Rico region,841000390
1996,3,7,12:41:05,18.53,-64.636,78.3,4.7,Virgin Islands region,826202465
1996,2,29,4:29:23,18.13,-67.095,41.4,4.2,Puerto Rico,825568163
1996,2,9,8:30:15,18.03,-67.148,10,3.6,Puerto Rico,823854615
1995,12,31,0:29:43,18.438,-64.595,33,4.5,Virgin Islands region,820369783
1995,10,28,9:41:43,17.77,-66.662,10,3.6,Puerto Rico region,814873303
1995,8,24,21:25:30,18.49,-67.525,33,3.6,"Mona Passage, Puerto Rico",809299530
1995,8,1,14:48:03,18.042,-66.952,10,3.5,Puerto Rico,807288483
1995,7,20,8:06:01,17.603,-65.783,10,4.2,Puerto Rico region,806227561
1995,6,29,9:38:29,18.272,-66.878,10,3.5,Puerto Rico,804418709
1995,5,21,2:15:17,18.143,-66.897,10,3.6,Puerto Rico,801022517
1995,5,5,4:32:07,18.172,-67.31,33,3.5,"Mona Passage, Puerto Rico",799648327
1995,3,21,12:25:58,18.432,-66.647,85,3.5,Puerto Rico,795788758
1994,9,13,3:35:53,17.98,-67.116,33,4.6,Puerto Rico,779427353
1994,8,5,18:30:18,18.129,-67.24,23.8,3.5,"Mona Passage, Puerto Rico",776111418
1994,6,13,23:58:26,17.975,-65.695,24.6,3.5,Puerto Rico region,771551906
1994,5,31,9:30:50,18.63,-66.773,70.1,3.5,Puerto Rico region,770376650
1994,5,1,4:03:24,17.933,-64.697,162.1,4.3,Virgin Islands region,767765004
1994,4,27,13:24:46,18.749,-67.306,31.2,3.5,Puerto Rico region,767453086
1994,3,10,3:58:27,17.808,-65.347,10,4.1,Puerto Rico region,763271907
1994,1,28,20:33:11,18.605,-66.252,10,4.2,Puerto Rico region,759789191
1992,11,23,6:31:14,18.743,-67.168,31.1,5.3,Puerto Rico region,722500274
1992,2,23,2:11:40,18.683,-66.96,33,3.6,Puerto Rico region,698811100
1991,5,5,19:36:44,17.759,-65.049,62.3,3.6,Virgin Islands region,673472204
1990,10,1,18:35:31,18.229,-65.932,166.9,4.7,Puerto Rico,654806131
1990,8,28,13:35:31,17.836,-67.893,127.1,4,Puerto Rico region,651850531
1990,3,8,3:19:32,17.793,-65.652,21.2,4.3,Puerto Rico region,636866372
1990,2,19,11:02:06,17.983,-65.356,10,4.5,Puerto Rico region,635425326
1990,2,3,7:30:54,18.672,-64.647,61.5,5,Virgin Islands region,634030254
1990,1,9,19:09:45,18.07,-64.754,33,5,Virgin Islands region,631912185
1989,8,20,1:01:50,17.878,-64.56,156.9,4.5,Virgin Islands region,619578110
1989,6,23,8:43:09,17.799,-65.604,15,4.5,Puerto Rico region,614594589
1989,4,27,6:32:50,17.787,-65.643,22.5,4.4,Puerto Rico region,609661970
1988,8,16,14:17:35,17.794,-65.387,10,4.8,Puerto Rico region,587744255
1988,5,26,5:21:54,17.811,-65.396,10,4.5,Puerto Rico region,580627314
1987,5,30,17:55:08,17.962,-67.131,5,4.6,Puerto Rico,549395708
1986,6,5,18:30:58,18.075,-66.86,18.9,4.1,Puerto Rico,518380258
1986,2,18,2:58:44,17.918,-66.474,20.7,4.7,Puerto Rico region,509079524
1984,12,8,9:06:31,17.712,-67.889,73.9,4.2,Puerto Rico region,471344791
1984,10,2,15:13:24,17.844,-66.644,17.8,4.8,Puerto Rico region,465578004
1982,1,26,11:49:39,18.033,-65.325,33,4.7,Puerto Rico region,380893779
1981,1,9,8:00:03,18.282,-67.994,84,4.5,"Mona Passage, Dominican Republic",347875203
1980,2,28,1:39:06,17.733,-66.664,10,4.4,Puerto Rico region,320549946
1980,2,14,17:11:42,18.608,-64.68,57,4.8,Virgin Islands region,319396302
1979,11,6,0:19:45,18.729,-65.1,41,4.7,Virgin Islands region,310695585
1978,5,15,19:25:14,18.728,-67.428,33,4.7,Puerto Rico region,264108314
1976,3,29,6:15:41,18.348,-65.114,110,4.7,Virgin Islands region,196928141
1975,6,17,5:01:13,18.501,-66.341,111,5,Puerto Rico region,172213273
1974,10,26,5:30:38,18.424,-66.32,93,4.7,Puerto Rico,151997438
1974,8,29,13:18:26,17.825,-65.485,33,4.6,Puerto Rico region,147014306
1974,4,13,5:38:05,18.648,-67.495,88,4.2,Puerto Rico region,135063485
1974,3,16,12:02:02,18.452,-67.051,96,4.3,Puerto Rico,132667322
1973,12,5,0:24:49,17.835,-66.44,17,3.9,Puerto Rico region,123899089
1973,11,25,21:53:06,18.706,-64.583,53,4.5,Virgin Islands region,123112386
1970,7,8,4:49:11,17.901,-64.638,143,6.1,Virgin Islands region,16260551
