SampleYear,SampleMonth,Period,Location,FilmDate,Transect,CoralCov,GorgCov,SpoCov,ZoanCov,OtherLiveCov,MacaCov,CalgCov,CyanCov,EACCov,NonLiveCov,UnkCov,BLCov,DisCov
2019,10,Annual,Sprat Hole,10/17/2019,2,14.11,0.00,8.30,0.00,0.00,29.05,2.07,0.00,36.10,9.13,1.24,0.00,0.00
2019,10,Annual,Sprat Hole,10/17/2019,3,6.07,1.21,1.21,0.00,0.00,45.75,1.62,0.00,32.79,10.12,1.21,0.00,0.00
2019,10,Annual,Sprat Hole,10/17/2019,4,7.64,0.00,0.00,0.00,0.00,42.55,1.09,0.00,30.55,18.18,0.00,0.73,0.00
2019,10,Annual,Sprat Hole,10/17/2019,5,18.18,5.00,2.27,0.00,0.00,45.45,2.73,0.91,22.73,1.82,0.91,2.27,0.00
2019,10,Annual,Sprat Hole,10/17/2019,6,11.95,3.77,3.77,0.00,0.00,59.43,1.89,0.63,17.30,0.63,0.63,0.31,0.00
2019,10,Annual,Cane Bay,10/18/2019,1,4.84,4.50,2.42,0.00,0.00,43.25,0.69,1.38,41.87,0.69,0.35,0.69,0.00
2019,10,Annual,Cane Bay,10/18/2019,2,18.83,2.24,2.69,0.00,0.00,26.01,0.90,10.31,37.67,1.35,0.00,1.35,0.00
2019,10,Annual,Cane Bay,10/18/2019,3,17.05,9.09,1.52,0.00,0.00,30.68,2.27,1.89,34.09,1.52,1.89,1.14,0.00
2019,10,Annual,Cane Bay,10/18/2019,4,12.96,3.64,3.64,0.00,0.00,30.77,0.40,0.40,44.13,4.05,0.00,0.00,0.00
2019,10,Annual,Cane Bay,10/18/2019,5,10.46,0.42,3.77,0.00,0.00,25.52,0.00,3.77,55.65,0.42,0.00,1.26,0.00
2019,10,Annual,Cane Bay,10/18/2019,6,14.77,0.38,2.27,0.38,0.76,25.38,0.76,0.38,52.27,2.65,0.00,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,1,7.24,0.69,7.24,0.00,0.00,27.93,1.72,1.03,21.03,32.41,0.69,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,2,8.90,1.37,12.33,0.00,0.00,21.92,0.68,0.34,25.00,26.03,3.42,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,3,10.53,2.39,10.53,0.00,0.00,17.70,0.00,0.00,28.71,29.67,0.48,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,4,6.98,5.81,8.91,0.00,0.00,12.02,0.00,2.33,32.95,30.23,0.78,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,5,4.81,0.74,9.63,0.00,0.00,10.74,1.11,0.37,22.59,49.63,0.37,0.00,0.00
2019,10,Annual,Cane Bay Deep,10/18/2019,6,3.97,0.79,12.30,0.00,0.00,7.14,0.00,1.59,29.76,42.06,2.38,0.00,0.00
2019,10,Annual,Salt River Deep,10/19/2019,1,16.00,2.00,5.60,0.00,0.00,26.80,0.40,2.40,32.80,8.80,5.20,0.40,0.00
2019,10,Annual,Salt River Deep,10/19/2019,2,16.97,0.46,10.09,0.00,0.00,29.82,0.46,5.05,22.48,8.72,5.96,0.92,0.00
2019,10,Annual,Salt River Deep,10/19/2019,3,11.72,1.56,7.81,0.00,0.00,20.83,1.56,2.86,26.30,26.04,1.30,0.00,0.00
2019,10,Annual,Salt River Deep,10/19/2019,4,3.07,1.02,11.26,0.00,0.00,23.89,1.02,1.37,19.80,37.20,1.37,0.00,0.00
2019,10,Annual,Salt River Deep,10/19/2019,5,12.71,1.72,4.12,0.00,0.00,25.77,0.69,1.72,25.09,26.80,1.37,0.00,0.00
2019,10,Annual,Salt River Deep,10/19/2019,6,7.49,4.32,7.49,0.00,0.29,10.09,0.29,7.20,25.07,36.31,1.44,0.00,0.00
2019,10,Annual,Salt River West,10/19/2019,1,5.20,2.89,2.89,0.00,0.00,48.55,1.16,0.87,37.57,0.29,0.58,1.45,0.00
2019,10,Annual,Salt River West,10/19/2019,2,9.15,3.39,5.76,0.00,0.00,33.90,1.36,0.34,44.41,0.34,1.36,1.02,0.00
2019,10,Annual,Salt River West,10/19/2019,3,6.76,0.59,4.12,0.00,0.00,42.06,0.59,0.59,45.00,0.00,0.29,0.59,0.00
2019,10,Annual,Salt River West,10/19/2019,4,7.10,4.83,1.99,0.85,0.00,23.01,0.28,0.00,60.80,0.85,0.28,0.00,0.00
2019,10,Annual,Salt River West,10/19/2019,5,6.95,0.91,4.23,0.00,0.00,47.43,0.91,0.00,38.67,0.60,0.30,0.00,0.00
2019,10,Annual,Salt River West,10/19/2019,6,12.50,4.62,6.25,0.27,0.27,20.65,0.54,0.27,54.35,0.27,0.00,0.54,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,1,15.38,5.23,7.08,0.00,0.00,35.69,4.62,3.08,25.85,2.15,0.92,0.00,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,2,21.51,6.98,2.91,0.00,0.29,34.01,6.40,5.23,18.60,3.49,0.58,0.58,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,3,13.83,2.48,3.19,0.00,0.00,34.04,8.51,2.48,31.21,3.55,0.71,0.00,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,4,17.87,3.76,3.45,0.00,0.00,34.17,9.09,4.70,21.32,4.39,1.25,0.00,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,5,7.72,5.47,1.93,0.00,0.00,42.44,2.57,4.18,27.01,7.40,1.29,0.32,0.00
2019,10,Annual,Lang Bank EEMP,10/20/2019,6,8.17,4.90,5.56,0.00,0.00,36.93,4.90,4.58,29.08,2.94,2.94,0.00,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,1,11.24,3.09,7.58,0.00,0.00,21.91,6.18,3.37,42.13,2.25,2.25,0.28,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,2,5.54,3.91,4.89,0.00,0.00,16.29,6.19,3.58,54.40,5.21,0.00,0.00,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,3,9.27,5.11,7.99,0.00,0.00,24.28,2.88,3.51,37.06,9.90,0.00,0.00,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,4,7.94,3.81,6.35,0.00,0.00,27.30,2.54,2.86,45.08,3.17,0.95,0.00,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,5,15.29,3.18,3.18,0.00,0.96,32.80,2.87,1.91,35.35,3.18,1.27,1.27,0.00
2019,10,Annual,Lang Bank Red Hind FSA,10/20/2019,6,12.66,2.85,3.80,0.00,0.00,35.13,3.16,6.01,33.23,2.85,0.32,0.32,0.00
2019,10,Annual,Great Pond,10/21/2019,1,5.56,0.00,1.04,0.00,0.00,25.69,14.58,0.35,51.04,1.39,0.35,0.00,0.00
2019,10,Annual,Great Pond,10/21/2019,2,1.83,0.61,0.00,0.00,0.00,37.20,1.83,0.00,55.49,2.44,0.61,0.00,0.00
2019,10,Annual,Great Pond,10/21/2019,3,7.07,0.00,0.00,0.00,0.00,17.31,12.01,0.00,61.84,1.77,0.00,0.00,0.00
2019,10,Annual,Great Pond,10/21/2019,4,1.39,0.00,0.00,0.00,0.00,26.48,1.39,0.35,68.99,1.39,0.00,0.00,0.00
2019,10,Annual,Great Pond,10/21/2019,5,3.05,0.00,0.34,0.00,0.34,23.39,1.02,0.34,67.80,3.73,0.00,0.00,0.00
2019,10,Annual,Great Pond,10/21/2019,6,1.22,0.00,0.00,0.00,0.00,11.31,1.53,0.00,83.79,2.14,0.00,0.00,0.00
2019,10,Annual,Brewers Bay,10/29/2019,1,29.86,1.36,4.98,0.00,0.00,23.98,0.45,1.36,33.94,1.36,2.71,9.50,0.45
2019,10,Annual,Brewers Bay,10/29/2019,2,32.26,0.00,4.44,0.00,0.40,31.85,2.82,1.61,23.39,1.61,1.61,13.71,3.63
2019,10,Annual,Brewers Bay,10/29/2019,3,18.68,0.00,2.93,0.00,0.37,46.89,1.10,0.37,24.91,4.76,0.00,10.26,0.00
2019,10,Annual,Brewers Bay,10/29/2019,4,28.63,1.18,3.92,0.00,0.78,31.37,4.31,1.57,24.71,2.75,0.78,14.90,0.00
2019,10,Annual,Brewers Bay,10/29/2019,5,49.61,0.00,3.10,0.00,0.00,24.42,1.94,0.00,20.54,0.39,0.00,29.46,0.00
2019,10,Annual,Brewers Bay,10/29/2019,6,8.16,0.00,1.02,0.00,0.00,59.52,0.68,0.00,23.13,7.14,0.34,4.08,0.00
2019,10,Annual,Buck Island STT,10/29/2019,1,11.96,0.36,4.71,0.00,0.36,53.99,1.45,0.72,14.86,10.87,0.72,0.36,0.00
2019,10,Annual,Buck Island STT,10/29/2019,2,7.86,0.00,4.37,0.00,0.00,54.59,2.62,2.62,19.65,7.86,0.44,0.87,0.00
2019,10,Annual,Buck Island STT,10/29/2019,3,6.63,0.00,5.12,0.00,0.00,66.87,1.81,0.60,12.35,6.02,0.60,1.51,0.00
2019,10,Annual,Buck Island STT,10/29/2019,4,4.00,0.36,3.64,0.00,0.00,68.73,0.36,0.36,17.09,5.45,0.00,0.36,0.00
2019,10,Annual,Buck Island STT,10/29/2019,5,5.24,0.00,4.03,0.00,0.00,61.69,0.00,1.61,15.73,11.29,0.40,1.21,0.00
2019,10,Annual,Buck Island STT,10/29/2019,6,5.85,0.00,2.13,0.00,0.00,55.85,0.27,0.00,22.07,13.56,0.27,0.53,0.00
2019,10,Annual,Black Point,10/30/2019,1,5.90,2.78,6.94,0.00,0.35,48.96,0.69,2.78,26.39,4.86,0.35,1.04,0.00
2019,10,Annual,Black Point,10/30/2019,2,15.03,1.05,7.34,0.00,0.00,42.31,0.35,0.00,26.92,5.59,1.40,3.85,0.00
2019,10,Annual,Black Point,10/30/2019,3,22.18,5.82,9.82,0.00,0.00,30.18,1.09,1.09,26.55,3.27,0.00,7.64,0.00
2019,10,Annual,Black Point,10/30/2019,4,11.62,3.52,10.92,0.00,0.00,43.31,0.00,1.41,26.41,1.76,1.06,5.99,0.00
2019,10,Annual,Black Point,10/30/2019,5,19.83,4.96,11.57,0.00,0.00,40.50,0.41,4.13,15.29,1.24,2.07,4.96,0.00
2019,10,Annual,Black Point,10/30/2019,6,14.03,1.08,9.35,0.00,0.00,35.61,0.00,0.36,35.61,3.96,0.00,4.68,0.00
2019,10,Annual,Flat Cay,10/30/2019,1,8.25,2.41,5.15,0.00,0.00,42.96,0.69,1.37,25.43,13.06,0.69,2.41,0.34
2019,10,Annual,Flat Cay,10/30/2019,2,9.52,0.73,7.33,0.00,0.00,47.25,0.00,1.83,27.11,5.49,0.73,3.30,0.00
2019,10,Annual,Flat Cay,10/30/2019,3,6.80,0.40,7.60,0.00,0.00,46.00,0.00,0.80,26.80,11.20,0.40,2.40,0.40
2019,10,Annual,Flat Cay,10/30/2019,4,10.00,0.34,3.45,0.00,0.34,58.97,0.00,0.69,19.31,6.21,0.69,3.45,0.00
2019,10,Annual,Flat Cay,10/30/2019,5,8.18,0.74,4.83,0.00,0.00,47.21,0.74,0.37,32.34,5.20,0.37,2.97,0.00
2019,10,Annual,Flat Cay,10/30/2019,6,9.74,0.00,2.62,0.00,0.00,52.81,0.37,1.50,29.96,2.25,0.75,5.62,1.12
2019,11,Annual,Botany Bay,11/8/2019,1,4.86,2.43,2.83,0.00,0.00,45.75,0.40,0.00,25.91,16.60,1.21,0.00,0.00
2019,11,Annual,Botany Bay,11/8/2019,2,0.74,0.74,1.49,0.00,0.00,56.13,2.23,0.74,31.97,4.83,1.12,0.00,0.00
2019,11,Annual,Botany Bay,11/8/2019,3,1.65,1.65,1.24,0.00,0.00,59.50,2.89,0.00,27.27,4.55,1.24,0.00,0.00
2019,11,Annual,Botany Bay,11/8/2019,4,3.91,7.39,5.22,0.43,0.43,56.96,0.87,0.00,24.35,0.43,0.00,1.74,0.00
2019,11,Annual,Botany Bay,11/8/2019,5,2.27,0.45,0.91,0.00,0.00,57.73,0.45,0.45,32.73,4.09,0.91,0.00,0.00
2019,11,Annual,Botany Bay,11/8/2019,6,2.69,0.90,0.45,0.00,0.45,69.96,0.45,0.00,19.73,4.93,0.45,0.00,0.00
2019,11,Annual,Magens Bay,11/8/2019,1,0.00,8.00,5.00,0.00,0.00,43.50,0.00,4.50,10.00,27.00,2.00,0.00,0.00
2019,11,Annual,Magens Bay,11/8/2019,2,5.96,1.83,3.67,0.00,0.46,50.00,0.00,0.00,16.97,20.64,0.46,0.00,0.00
2019,11,Annual,Magens Bay,11/8/2019,3,3.43,3.43,5.58,0.00,0.00,45.49,0.86,0.86,27.47,10.30,2.58,0.43,0.00
2019,11,Annual,Magens Bay,11/8/2019,4,3.76,12.21,1.41,0.00,0.00,39.91,0.47,0.47,32.86,7.51,1.41,0.00,0.00
2019,11,Annual,Magens Bay,11/8/2019,5,4.53,3.29,4.94,0.00,0.00,47.33,0.41,0.00,30.86,7.41,1.23,0.82,0.00
2019,11,Annual,Magens Bay,11/8/2019,6,4.74,1.58,5.79,0.00,0.00,34.21,0.00,0.00,26.32,23.68,3.68,0.00,0.00
2019,11,Annual,Savana,11/8/2019,1,2.76,1.72,0.69,0.00,0.00,41.72,0.00,0.00,34.48,18.62,0.00,0.34,0.00
2019,11,Annual,Savana,11/8/2019,2,1.84,5.51,1.47,0.00,0.00,51.10,0.37,0.00,27.21,12.50,0.00,0.00,0.00
2019,11,Annual,Savana,11/8/2019,3,2.07,1.72,1.38,0.00,0.00,51.03,0.69,0.00,28.97,13.45,0.69,0.00,0.00
2019,11,Annual,Savana,11/8/2019,4,3.23,2.02,0.40,0.00,0.40,63.71,0.81,0.00,22.58,4.44,2.42,0.81,0.00
2019,11,Annual,Savana,11/8/2019,5,4.81,2.40,0.48,0.00,0.48,47.12,0.48,0.00,12.98,30.77,0.48,2.40,0.00
2019,11,Annual,Savana,11/8/2019,6,2.57,4.18,1.29,0.00,0.00,56.91,0.32,0.64,18.97,14.79,0.32,0.00,0.00
2019,11,Annual,South Water,11/14/2019,1,5.12,2.76,6.30,0.00,0.00,64.96,4.33,0.00,15.75,0.79,0.00,2.76,0.00
2019,11,Annual,South Water,11/14/2019,2,3.38,0.00,3.38,0.00,0.00,69.55,1.13,0.38,17.67,4.51,0.00,0.38,0.00
2019,11,Annual,South Water,11/14/2019,3,0.96,1.91,7.96,0.00,0.32,62.42,2.23,0.32,19.75,3.50,0.64,0.00,0.00
2019,11,Annual,South Water,11/14/2019,4,2.44,0.70,3.48,0.00,0.00,74.56,4.18,0.35,12.20,2.09,0.00,0.70,0.00
2019,11,Annual,South Water,11/14/2019,5,4.47,0.00,5.50,0.00,0.00,73.54,3.09,1.37,9.97,2.06,0.00,1.37,0.00
2019,11,Annual,South Water,11/14/2019,6,3.48,1.74,5.57,0.00,0.00,71.43,1.05,0.35,14.98,1.05,0.35,0.70,0.00
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,1,20.77,1.28,1.60,0.00,0.00,58.15,4.79,0.00,12.46,0.64,0.32,11.82,3.19
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,2,16.71,2.59,1.15,0.29,0.00,57.35,6.34,0.00,11.53,2.31,1.73,10.66,0.00
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,3,15.92,1.80,3.00,0.00,0.00,57.66,2.70,0.00,12.31,6.31,0.30,8.41,0.00
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,4,12.16,1.22,3.95,0.00,0.00,67.48,4.26,0.00,8.51,2.13,0.30,4.56,0.30
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,5,14.43,1.68,2.01,0.00,0.00,59.73,1.34,0.00,12.08,6.38,2.35,9.73,0.00
2019,11,Annual,Seahorse Cottage Shoal,11/20/2019,6,16.26,2.45,1.53,0.00,0.00,60.43,2.45,0.00,13.19,3.68,0.00,7.98,0.00
2019,11,Annual,South Capella,11/20/2019,1,7.72,0.32,4.82,0.00,0.00,62.38,3.22,0.32,19.61,1.29,0.32,1.29,0.00
2019,11,Annual,South Capella,11/20/2019,2,8.67,1.24,3.41,0.00,0.00,56.66,1.24,0.31,9.29,18.89,0.31,0.93,0.00
2019,11,Annual,South Capella,11/20/2019,3,7.39,1.06,5.28,0.00,0.00,62.68,2.11,0.00,11.97,9.15,0.35,1.76,0.00
2019,11,Annual,South Capella,11/20/2019,4,11.22,1.32,2.97,0.00,0.00,71.29,3.30,0.00,7.26,2.31,0.33,4.29,0.00
2019,11,Annual,South Capella,11/20/2019,5,15.25,1.17,3.52,0.00,0.00,65.40,3.52,0.29,9.38,1.17,0.29,3.52,0.00
2019,11,Annual,South Capella,11/20/2019,6,19.34,0.66,2.30,0.00,0.00,71.15,1.31,0.66,4.26,0.00,0.33,5.90,0.00
2019,11,Annual,Meri Shoal,11/21/2019,1,30.50,0.00,2.83,0.00,0.00,49.69,2.20,2.52,12.26,0.00,0.00,1.57,0.00
2019,11,Annual,Meri Shoal,11/21/2019,2,27.27,0.00,0.29,0.00,0.00,41.94,4.11,9.38,17.01,0.00,0.00,2.05,0.00
2019,11,Annual,Meri Shoal,11/21/2019,3,34.99,0.00,1.46,0.00,0.00,42.57,2.04,2.62,16.03,0.00,0.29,3.21,0.00
2019,11,Annual,Meri Shoal,11/21/2019,4,37.37,0.71,1.42,0.00,0.36,46.26,3.20,1.07,8.54,0.00,1.07,2.14,0.00
2019,11,Annual,Meri Shoal,11/21/2019,5,23.35,0.30,2.40,0.00,0.00,52.10,3.89,1.20,16.47,0.00,0.30,0.60,0.00
2019,11,Annual,Meri Shoal,11/21/2019,6,28.34,0.00,0.23,0.00,0.23,47.00,3.46,2.07,17.51,0.00,1.15,0.92,0.00
2019,11,Annual,College Shoal East,11/25/2019,1,26.77,0.00,0.39,0.00,0.39,44.88,5.91,0.39,19.69,0.79,0.79,0.00,1.97
2019,11,Annual,College Shoal East,11/25/2019,2,31.11,0.00,0.00,0.00,0.00,44.44,5.33,2.67,14.22,0.44,1.78,0.89,0.89
2019,11,Annual,College Shoal East,11/25/2019,3,35.37,0.00,1.75,0.00,0.00,34.93,6.55,0.44,14.85,2.62,3.49,1.31,0.00
2019,11,Annual,College Shoal East,11/25/2019,4,32.14,0.00,0.00,0.00,0.45,44.64,7.14,3.57,10.27,0.45,1.34,0.45,0.00
2019,11,Annual,College Shoal East,11/25/2019,5,28.82,0.00,0.44,0.00,0.00,44.98,6.99,4.80,8.30,0.00,5.68,0.00,0.00
2019,11,Annual,College Shoal East,11/25/2019,6,37.35,0.00,1.17,0.00,0.00,38.52,3.50,4.28,14.79,0.00,0.39,0.39,2.33
2019,11,Annual,Hind Bank East FSA,11/25/2019,1,18.56,0.38,5.68,0.00,0.00,36.74,5.68,0.00,27.27,5.30,0.38,0.00,0.00
2019,11,Annual,Hind Bank East FSA,11/25/2019,2,16.50,0.34,2.69,0.00,0.00,50.17,5.05,1.01,17.51,5.72,1.01,0.00,0.00
2019,11,Annual,Hind Bank East FSA,11/25/2019,3,29.46,0.00,1.94,0.00,0.00,42.64,5.43,3.49,15.50,1.55,0.00,0.39,0.00
2019,11,Annual,Hind Bank East FSA,11/25/2019,4,15.18,0.00,10.27,0.00,0.00,41.96,2.68,2.23,18.75,8.04,0.89,0.00,0.00
2019,11,Annual,Hind Bank East FSA,11/25/2019,5,14.62,0.00,2.33,0.00,0.00,49.17,3.32,3.99,20.27,4.98,1.33,0.33,0.00
2019,11,Annual,Hind Bank East FSA,11/25/2019,6,15.61,0.33,4.65,0.00,0.00,48.50,4.32,3.99,18.60,3.65,0.33,0.00,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,1,2.94,6.25,3.68,0.00,0.37,27.21,0.00,0.37,57.35,1.10,0.74,0.37,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,2,22.98,2.98,1.28,0.00,0.00,28.09,0.43,2.13,39.15,0.85,2.13,4.26,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,3,15.88,2.58,2.15,0.00,0.00,32.62,1.29,0.00,43.35,1.29,0.86,6.01,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,4,14.05,6.20,1.24,0.00,0.00,21.90,0.00,0.00,50.83,4.55,1.24,0.83,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,5,10.09,1.32,3.51,0.00,0.00,21.93,1.32,0.00,57.89,2.63,1.32,4.82,0.00
2019,12,PeakBL,Cane Bay,12/2/2019,6,18.26,0.43,2.61,0.00,0.00,13.48,0.43,0.43,56.96,5.22,2.17,2.61,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,1,7.75,0.37,5.54,0.00,0.00,19.93,0.00,0.00,32.84,32.47,1.11,2.21,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,2,11.15,1.74,8.01,0.00,0.00,13.59,0.00,0.35,36.93,25.78,2.44,5.23,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,3,10.18,3.10,13.27,0.00,0.00,7.08,0.00,0.00,29.65,34.96,1.77,4.42,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,4,11.97,3.56,3.88,0.00,0.00,8.74,0.32,0.00,43.04,28.16,0.32,3.88,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,5,7.51,3.41,7.85,0.00,0.00,4.78,0.34,0.00,32.42,43.69,0.00,2.39,0.00
2019,12,PeakBL,Cane Bay Deep,12/2/2019,6,7.12,0.37,9.36,0.00,0.00,2.25,0.00,1.87,39.70,38.95,0.37,0.75,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,1,13.98,0.00,9.75,0.00,0.00,9.75,2.54,0.42,50.85,11.44,1.27,6.78,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,2,7.41,1.71,10.26,0.00,0.00,9.12,1.14,0.28,52.42,17.38,0.28,1.71,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,3,6.09,2.87,8.96,0.00,0.00,5.73,1.43,0.72,44.44,27.96,1.79,0.72,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,4,5.75,4.98,11.88,0.00,0.00,10.73,0.77,0.00,36.02,29.12,0.77,1.15,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,5,13.56,11.44,4.66,0.00,0.00,5.51,0.42,0.00,43.22,20.76,0.42,5.93,0.00
2019,12,PeakBL,Salt River Deep,12/2/2019,6,5.22,3.02,4.95,0.00,0.00,2.75,0.82,0.00,39.56,43.41,0.27,0.82,0.00
2019,12,PeakBL,Salt River West,12/2/2019,1,5.48,1.15,2.88,0.00,0.00,40.06,2.31,0.00,46.97,0.58,0.58,2.59,0.00
2019,12,PeakBL,Salt River West,12/2/2019,2,7.46,2.37,2.71,0.00,0.00,33.22,1.36,0.00,50.51,0.68,1.69,1.36,0.00
2019,12,PeakBL,Salt River West,12/2/2019,3,9.64,1.04,3.91,0.52,0.00,38.54,1.30,1.04,43.75,0.00,0.26,2.86,0.00
2019,12,PeakBL,Salt River West,12/2/2019,4,9.28,6.59,1.50,0.30,0.00,23.65,0.00,0.00,57.19,0.90,0.60,2.10,0.00
2019,12,PeakBL,Salt River West,12/2/2019,5,5.77,3.21,2.56,0.00,0.00,51.60,0.00,0.32,35.58,0.64,0.32,0.64,0.00
2019,12,PeakBL,Salt River West,12/2/2019,6,12.68,4.13,6.78,0.29,0.00,21.53,0.59,0.00,53.69,0.29,0.00,0.88,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,1,5.62,22.10,0.37,0.00,0.00,4.12,0.37,6.74,44.19,15.73,0.75,1.87,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,2,4.83,15.17,0.00,0.34,0.00,3.79,0.34,8.28,42.07,23.45,1.72,2.07,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,3,4.85,10.68,0.49,0.00,0.00,6.80,0.00,6.80,38.35,31.07,0.97,1.46,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,4,6.25,18.30,0.00,0.00,0.00,2.68,0.00,8.04,37.95,23.66,3.13,1.34,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,5,5.58,10.76,0.40,0.00,0.00,3.98,0.00,5.98,32.27,40.24,0.80,3.59,0.00
2019,12,PeakBL,Buck Island STX,12/3/2019,6,4.48,7.59,0.00,0.00,0.00,5.17,0.00,10.69,43.79,27.59,0.69,2.07,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,1,26.84,10.66,2.94,0.00,0.00,23.90,3.31,2.21,26.47,3.68,0.00,1.84,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,2,31.33,9.00,6.00,0.00,0.00,32.67,2.33,0.00,16.33,1.00,1.33,3.33,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,3,25.36,12.86,1.79,0.00,0.36,29.29,4.64,0.71,23.93,0.71,0.36,0.36,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,4,25.43,11.68,8.93,0.00,0.34,22.68,1.03,0.00,26.12,3.09,0.69,4.47,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,5,29.86,4.51,4.86,0.00,0.00,37.15,1.74,0.00,19.79,1.04,1.04,1.39,0.00
2019,12,PeakBL,Buck Island STX Deep,12/3/2019,6,25.39,5.33,4.39,0.00,0.00,35.42,3.45,0.00,23.82,0.63,1.57,0.63,0.00
2019,12,Annual,Coculus Rock,12/5/2019,1,5.90,0.35,5.56,0.00,0.00,47.22,0.00,0.69,34.03,4.17,2.08,0.00,0.35
2019,12,Annual,Coculus Rock,12/5/2019,2,14.33,1.33,4.67,1.33,0.33,40.33,0.00,1.67,31.67,2.33,2.00,2.67,0.00
2019,12,Annual,Coculus Rock,12/5/2019,3,11.58,0.35,4.91,0.00,0.35,51.93,0.00,1.05,27.02,2.46,0.35,2.11,0.00
2019,12,Annual,Coculus Rock,12/5/2019,4,9.77,1.13,5.26,0.38,0.38,36.47,0.00,3.01,36.09,4.14,3.38,0.75,0.00
2019,12,Annual,Coculus Rock,12/5/2019,5,7.93,0.69,2.07,0.00,0.00,35.86,0.00,3.10,41.03,7.59,1.72,0.00,0.00
2019,12,Annual,Coculus Rock,12/5/2019,6,15.35,0.39,2.76,0.00,0.00,46.06,0.00,1.18,32.28,0.79,1.18,1.97,0.00
2019,12,Annual,Coral Bay,12/5/2019,1,7.31,14.23,4.62,0.00,0.00,1.15,0.00,6.15,51.92,10.00,4.62,0.38,0.00
2019,12,Annual,Coral Bay,12/5/2019,2,15.83,21.94,5.76,0.00,0.00,0.36,0.00,2.52,44.24,3.96,5.40,0.00,0.00
2019,12,Annual,Coral Bay,12/5/2019,3,9.36,17.02,8.51,0.00,0.00,2.13,0.00,8.51,40.85,3.83,9.79,0.00,0.00
2019,12,Annual,Coral Bay,12/5/2019,4,9.96,10.82,7.36,0.00,0.00,4.33,0.43,6.93,51.52,2.60,6.06,0.00,0.00
2019,12,Annual,Coral Bay,12/5/2019,5,16.35,9.89,5.32,0.00,0.00,4.56,0.38,10.27,45.63,1.90,5.70,1.52,0.00
2019,12,Annual,Coral Bay,12/5/2019,6,12.37,16.15,6.87,0.00,0.00,13.40,0.00,11.68,30.93,2.41,6.19,1.37,0.00
2019,12,Annual,Fish Bay,12/5/2019,1,5.35,5.35,0.00,0.00,0.00,44.92,0.00,26.20,11.23,0.53,6.42,0.53,0.00
2019,12,Annual,Fish Bay,12/5/2019,2,1.29,13.30,0.43,0.43,0.00,31.76,0.00,33.05,10.73,2.15,6.87,0.00,0.00
2019,12,Annual,Fish Bay,12/5/2019,3,5.48,21.92,0.00,0.00,0.00,25.57,0.00,24.66,8.68,0.91,12.79,0.00,0.00
2019,12,Annual,Fish Bay,12/5/2019,4,11.24,18.07,0.80,0.40,0.00,31.73,0.00,6.83,22.49,6.83,1.61,0.40,0.00
